Date;Spot_CHF_TO_USD;Spot_EUR_TO_USD;Spot_CAD_TO_USD;Spot_AUD_TO_USD;Spot_NZD_TO_USD;Spot_GBP_TO_USD;Spot_JPY_TO_USD;Spot_NOK_TO_USD;Spot_SEK_TO_USD
09.03.2023;0.93265;0.94616;1.38275;1.51734;1.63934;0.83855;136.15;10.6358;10.7238
10.03.2023;0.9214;0.93567;1.3829;1.52022;1.62893;0.83125;134.995;10.56985;10.6194
13.03.2023;0.91185;0.93175;1.3726;1.50015;1.60772;0.82085;133.205;10.52455;10.5786
14.03.2023;0.9142;0.93253;1.3686;1.49678;1.60333;0.82245;134.225;10.5525;10.47555
15.03.2023;0.9332;0.94926;1.37675;1.51149;1.61642;0.8287;133.415;10.81615;10.6346
16.03.2023;0.9293;0.94158;1.372;1.50229;1.61368;0.82585;133.745;10.7961;10.5075
17.03.2023;0.926;0.93936;1.37295;1.49343;1.59719;0.82125;131.815;10.7078;10.49925
20.03.2023;0.92905;0.93271;1.36645;1.48832;1.6009;0.81445;131.32;10.6662;10.37545
21.03.2023;0.9223;0.92846;1.3715;1.49959;1.6146;0.8186;132.515;10.55755;10.34675
22.03.2023;0.91765;0.92666;1.3729;1.49622;1.60733;0.81525;131.455;10.486;10.3489
23.03.2023;0.9165;0.91827;1.3715;1.49611;1.6;0.81385;130.825;10.28925;10.26125
24.03.2023;0.9201;0.92915;1.3746;1.50466;1.61212;0.8176;130.705;10.4943;10.4281
27.03.2023;0.91575;0.92751;1.36605;1.50376;1.61394;0.81395;131.565;10.5101;10.39145
28.03.2023;0.91955;0.92306;1.36015;1.49031;1.5991;0.81035;130.875;10.396;10.3526
29.03.2023;0.9186;0.92328;1.3557;1.49611;1.60643;0.8122;132.86;10.42425;10.41275
30.03.2023;0.91315;0.91634;1.3523;1.49031;1.59668;0.80735;132.655;10.405;10.35875
31.03.2023;0.91495;0.92043;1.3516;1.49566;1.5977;0.8107;132.805;10.4731;10.36955
03.04.2023;0.91245;0.9184;1.3437;1.47362;1.58781;0.8056;132.42;10.3063;10.3839
04.04.2023;0.9058;0.91162;1.3441;1.48093;1.58428;0.79995;131.705;10.27985;10.2648
05.04.2023;0.90695;0.91646;1.346;1.48832;1.58278;0.8025;131.32;10.439;10.3966
06.04.2023;0.9049;0.91546;1.34925;1.4988;1.60411;0.80385;131.775;10.43165;10.42775
07.04.2023;0.90545;0.91546;1.3509;1.49948;1.60102;0.80545;132.145;10.43165;10.42775
10.04.2023;0.9095;0.92255;1.35095;1.50625;1.60849;0.80755;133.615;10.5438;10.55585
11.04.2023;0.90335;0.91638;1.3468;1.50353;1.61525;0.80485;133.665;10.58875;10.4513
12.04.2023;0.8961;0.91095;1.344;1.49499;1.60694;0.8011;133.135;10.46505;10.34525
13.04.2023;0.88955;0.90518;1.3336;1.47438;1.58831;0.79855;132.575;10.33265;10.28425
14.04.2023;0.89385;0.90847;1.33635;1.49053;1.61251;0.8055;133.785;10.36705;10.3084
17.04.2023;0.8987;0.91609;1.33935;1.49243;1.6176;0.808;134.48;10.4658;10.3589
18.04.2023;0.8962;0.9122;1.33895;1.48699;1.61044;0.80485;134.11;10.46365;10.3138
19.04.2023;0.8975;0.91253;1.3461;1.4892;1.6129;0.80385;134.71;10.5576;10.33125
20.04.2023;0.89215;0.91087;1.3477;1.48346;1.62022;0.80365;134.24;10.57385;10.30335
21.04.2023;0.8928;0.91129;1.35405;1.49454;1.62999;0.80435;134.165;10.6078;10.3144
24.04.2023;0.8875;0.90666;1.3541;1.49321;1.62127;0.80095;134.235;10.5567;10.2643
25.04.2023;0.8919;0.91095;1.3627;1.50921;1.6292;0.80585;133.72;10.6618;10.30585
26.04.2023;0.89125;0.90551;1.3637;1.51538;1.63492;0.802;133.665;10.62205;10.33005
27.04.2023;0.8943;0.90822;1.3593;1.5083;1.62628;0.80015;133.955;10.6512;10.3111
28.04.2023;0.89425;0.9058;1.3552;1.51332;1.61668;0.796;136.295;10.6911;10.25725
01.05.2023;0.8959;0.91071;1.3544;1.50818;1.6214;0.8002;137.495;10.73815;10.32055
02.05.2023;0.8931;0.91083;1.36255;1.50105;1.61095;0.8022;136.555;10.8252;10.3252
03.05.2023;0.88375;0.90473;1.36155;1.49925;1.60578;0.7958;134.69;10.7794;10.24475
04.05.2023;0.88575;0.90905;1.3539;1.49399;1.59236;0.7954;134.29;10.7234;10.27455
05.05.2023;0.8912;0.90855;1.33745;1.4817;1.58856;0.7916;134.845;10.57875;10.1772
08.05.2023;0.8894;0.90794;1.3374;1.47427;1.57629;0.79245;135.095;10.49755;10.15845
09.05.2023;0.8905;0.91278;1.3389;1.47907;1.57928;0.79235;135.23;10.5769;10.20035
10.05.2023;0.8898;0.91141;1.3372;1.47514;1.57072;0.792;134.355;10.4967;10.22695
11.05.2023;0.8945;0.91592;1.3493;1.49209;1.58768;0.7993;134.555;10.65675;10.3293
12.05.2023;0.8982;0.9206;1.355;1.50444;1.61525;0.80265;135.725;10.69965;10.377
15.05.2023;0.8957;0.92034;1.3467;1.49243;1.60192;0.7982;136.12;10.63085;10.3626
16.05.2023;0.89645;0.92026;1.3484;1.5024;1.60475;0.80085;136.385;10.70995;10.4049
17.05.2023;0.8989;0.92417;1.3453;1.5015;1.60013;0.80075;137.685;10.82345;10.47085
18.05.2023;0.9056;0.92855;1.3502;1.51103;1.60591;0.8058;138.725;10.91695;10.5822
19.05.2023;0.8998;0.92704;1.35;1.50353;1.59084;0.80345;137.965;10.8744;10.5502
22.05.2023;0.8979;0.92601;1.3506;1.50286;1.59058;0.8041;138.605;10.8964;10.56925
23.05.2023;0.9011;0.92777;1.3509;1.51286;1.60154;0.80555;138.595;10.93635;10.62255
24.05.2023;0.9048;0.92915;1.3594;1.52812;1.63653;0.80865;139.475;10.9547;10.72055
25.05.2023;0.9057;0.9321;1.3639;1.53681;1.64908;0.81165;140.06;11.0374;10.8198
26.05.2023;0.9055;0.9341;1.3615;1.53433;1.65289;0.8101;140.635;11.0789;10.80195
29.05.2023;0.90415;0.93379;1.3589;1.52952;1.65207;0.80955;140.45;11.1348;10.83665
30.05.2023;0.90575;0.93218;1.3599;1.53433;1.65618;0.80555;139.805;11.1832;10.86785
31.05.2023;0.9107;0.938;1.3574;1.53775;1.6603;0.8039;139.345;11.14295;10.8836
01.06.2023;0.9055;0.93184;1.3452;1.52172;1.6469;0.79805;138.795;11.1126;10.85915
02.06.2023;0.9091;0.93236;1.3425;1.5124;1.64935;0.8032;139.955;11.0167;10.7725
05.06.2023;0.9064;0.93358;1.3446;1.51114;1.64717;0.804;139.56;11.0475;10.88035
06.06.2023;0.9076;0.93541;1.3405;1.49903;1.64528;0.80485;139.635;11.0851;10.91245
07.06.2023;0.9105;0.93392;1.3372;1.50331;1.65645;0.804;140.125;11.032;10.86995
08.06.2023;0.8986;0.92846;1.3353;1.48898;1.64069;0.7965;138.925;10.8913;10.81565
09.06.2023;0.904;0.92963;1.3343;1.48368;1.63212;0.7955;139.355;10.7451;10.82965
12.06.2023;0.90905;0.93045;1.33685;1.48137;1.63359;0.7992;139.605;10.8279;10.8118
13.06.2023;0.9052;0.92571;1.3317;1.47776;1.62602;0.7929;140.215;10.6353;10.70445
14.06.2023;0.9011;0.92128;1.3324;1.47156;1.61134;0.7897;140.095;10.53155;10.67045
15.06.2023;0.89185;0.91646;1.3224;1.45222;1.60462;0.7823;140.29;10.5251;10.62525
16.06.2023;0.89395;0.91529;1.3199;1.45391;1.60385;0.7801;141.835;10.5661;10.6366
19.06.2023;0.89575;0.91537;1.321;1.45985;1.6129;0.78175;141.99;10.6721;10.74145
20.06.2023;0.8981;0.91726;1.3235;1.47406;1.6214;0.7834;141.455;10.78565;10.8324
21.06.2023;0.8932;0.91283;1.3164;1.47135;1.61212;0.78305;141.885;10.6878;10.7006
22.06.2023;0.89485;0.91245;1.315;1.47995;1.61878;0.78445;143.115;10.6127;10.6971
23.06.2023;0.89745;0.91891;1.31835;1.49745;1.62813;0.7866;143.695;10.86835;10.7491
26.06.2023;0.8958;0.91667;1.31545;1.49903;1.62153;0.78655;143.515;10.70445;10.7015
27.06.2023;0.89365;0.91324;1.3192;1.49589;1.62206;0.78445;144.075;10.7548;10.732
28.06.2023;0.897;0.91739;1.3258;1.51515;1.64568;0.79135;144.475;10.81465;10.8149
29.06.2023;0.89945;0.9184;1.32525;1.51137;1.64745;0.79285;144.775;10.7742;10.8532
30.06.2023;0.8955;0.91659;1.3238;1.49992;1.63239;0.78705;144.335;10.71355;10.8013
03.07.2023;0.89645;0.91688;1.32505;1.49903;1.62496;0.7879;144.68;10.701;10.85225
04.07.2023;0.89685;0.91726;1.3224;1.49432;1.61551;0.78655;144.455;10.6375;10.8065
05.07.2023;0.8989;0.91962;1.3281;1.50274;1.61838;0.78715;144.65;10.6543;10.8874
06.07.2023;0.8952;0.92017;1.3368;1.50921;1.62417;0.7849;144.075;10.80055;10.9722
07.07.2023;0.8884;0.91328;1.3273;1.49499;1.61005;0.77895;142.085;10.63155;10.8384
10.07.2023;0.8854;0.91104;1.32795;1.49802;1.61044;0.7776;141.315;10.53295;10.8181
11.07.2023;0.8795;0.90988;1.3231;1.49544;1.61342;0.77325;140.385;10.384;10.6733
12.07.2023;0.8675;0.8992;1.3187;1.47308;1.58806;0.76995;138.505;10.12165;10.3871
13.07.2023;0.8588;0.8933;1.311;1.45159;1.56421;0.7613;138.045;9.9866;10.1925
14.07.2023;0.8619;0.88948;1.32165;1.4622;1.56986;0.76395;138.745;10.01065;10.22905
17.07.2023;0.8607;0.89027;1.3198;1.46714;1.58103;0.76495;138.73;10.0127;10.26755
18.07.2023;0.85745;0.88996;1.3169;1.46735;1.59413;0.7671;138.825;10.04275;10.20425
19.07.2023;0.85865;0.89358;1.31645;1.47602;1.59655;0.77285;139.685;10.0326;10.2712
20.07.2023;0.8668;0.89706;1.31735;1.47503;1.60372;0.7772;140.08;10.04035;10.3243
21.07.2023;0.8659;0.89981;1.32235;1.48633;1.62101;0.7778;141.805;10.09225;10.4155
24.07.2023;0.8699;0.90253;1.3168;1.48368;1.61186;0.7792;141.455;10.07445;10.39935
25.07.2023;0.86375;0.90543;1.31695;1.47232;1.60681;0.7751;140.905;10.09465;10.383
26.07.2023;0.8608;0.90383;1.3209;1.47973;1.61031;0.77275;140.225;10.13375;10.45485
27.07.2023;0.869;0.90979;1.3227;1.49098;1.61721;0.7815;139.455;10.1251;10.4888
28.07.2023;0.87;0.90617;1.3254;1.50376;1.62153;0.7781;141.165;10.169;10.5061
31.07.2023;0.872;0.90699;1.3189;1.48787;1.61044;0.779;142.295;10.1165;10.5075
01.08.2023;0.8753;0.91079;1.3281;1.51206;1.62628;0.78265;143.335;10.1894;10.59565
02.08.2023;0.8778;0.91516;1.335;1.52917;1.64474;0.7867;143.325;10.3043;10.74635
03.08.2023;0.87425;0.9147;1.33535;1.52602;1.64541;0.78645;142.555;10.2639;10.7286
04.08.2023;0.8729;0.90719;1.33735;1.52195;1.63975;0.7843;141.765;10.1134;10.56565
07.08.2023;0.87235;0.9088;1.3369;1.52138;1.63773;0.7821;142.51;10.1611;10.60795
08.08.2023;0.87565;0.91353;1.34205;1.52812;1.64853;0.78445;143.38;10.3229;10.73995
09.08.2023;0.8772;0.91046;1.34195;1.53198;1.65235;0.78615;143.725;10.21195;10.6833
10.08.2023;0.8767;0.90756;1.3447;1.5348;1.66072;0.7889;144.745;10.21055;10.61125
11.08.2023;0.8769;0.91141;1.344;1.5387;1.67112;0.78765;144.975;10.4065;10.80885
14.08.2023;0.8783;0.91705;1.3461;1.54202;1.67364;0.7884;145.555;10.4727;10.82445
15.08.2023;0.8782;0.91412;1.34985;1.54919;1.68039;0.7871;145.58;10.4886;10.80945
16.08.2023;0.8802;0.91684;1.3537;1.55678;1.68435;0.7854;146.355;10.5556;10.87785
17.08.2023;0.8784;0.91832;1.3546;1.56152;1.68776;0.7845;145.84;10.55925;10.8974
18.08.2023;0.8817;0.91967;1.3554;1.56177;1.68833;0.7851;145.39;10.65295;10.98635
21.08.2023;0.8785;0.91848;1.3545;1.55933;1.68691;0.78395;146.185;10.6292;10.96535
22.08.2023;0.8803;0.92162;1.35505;1.55715;1.68209;0.7854;145.89;10.6258;10.9396
23.08.2023;0.8779;0.92196;1.3526;1.54392;1.67196;0.78565;144.845;10.6334;10.9459
24.08.2023;0.88465;0.92255;1.35825;1.55763;1.68862;0.7936;145.885;10.68635;10.983
25.08.2023;0.8847;0.92846;1.3605;1.56226;1.69348;0.795;146.425;10.73395;11.0928
28.08.2023;0.8838;0.92545;1.35985;1.55533;1.69205;0.79335;146.545;10.71445;11.0011
29.08.2023;0.87835;0.92345;1.3555;1.5425;1.67462;0.7909;145.885;10.67595;10.9613
30.08.2023;0.8781;0.91504;1.3533;1.54392;1.6787;0.78615;146.255;10.5623;10.8176
31.08.2023;0.8833;0.92136;1.3509;1.54226;1.67602;0.78895;145.545;10.63715;10.9499
01.09.2023;0.8858;0.92528;1.3596;1.54991;1.68152;0.7943;146.245;10.64025;11.0224
04.09.2023;0.8843;0.92717;1.3592;1.54823;1.68379;0.7922;146.48;10.66155;11.0213
05.09.2023;0.8895;0.93384;1.3642;1.56789;1.69938;0.79585;147.72;10.7517;11.12925
06.09.2023;0.8911;0.93388;1.3636;1.56654;1.70271;0.79945;147.66;10.74195;11.1319
07.09.2023;0.8929;0.93414;1.3683;1.56814;1.70169;0.80175;147.295;10.71135;11.138
08.09.2023;0.89335;0.93327;1.36415;1.56826;1.70039;0.8021;147.815;10.6617;11.09705
11.09.2023;0.89085;0.93058;1.35725;1.55473;1.68948;0.79945;146.59;10.64445;11.06785
12.09.2023;0.8913;0.9334;1.3555;1.5563;1.69405;0.80065;147.085;10.7005;11.12145
13.09.2023;0.8937;0.93123;1.3549;1.55715;1.68962;0.80065;147.465;10.69985;11.1235
14.09.2023;0.8956;0.9376;1.35085;1.55267;1.69176;0.80585;147.475;10.7248;11.15885
15.09.2023;0.8976;0.93751;1.3525;1.55448;1.69463;0.80755;147.835;10.7674;11.1742
18.09.2023;0.8971;0.93672;1.3487;1.55364;1.6899;0.8075;147.605;10.80745;11.1971
19.09.2023;0.8977;0.93545;1.34485;1.54919;1.68464;0.80695;147.865;10.73785;11.1321
20.09.2023;0.8986;0.93288;1.3462;1.55135;1.68677;0.81005;148.335;10.70245;11.0546
21.09.2023;0.9045;0.93809;1.34835;1.55812;1.68535;0.8132;147.595;10.78005;11.1897
22.09.2023;0.9071;0.93826;1.3485;1.55231;1.67743;0.817;148.38;10.72105;11.10765
25.09.2023;0.912;0.9454;1.34545;1.55666;1.67588;0.8189;148.885;10.81875;11.05555
26.09.2023;0.91575;0.94482;1.3517;1.56336;1.68166;0.8225;149.07;10.79105;11.0081
27.09.2023;0.9213;0.95134;1.3498;1.57406;1.68819;0.824;149.635;10.7525;11.0113
28.09.2023;0.915;0.9467;1.3488;1.55642;1.67476;0.81975;149.305;10.7413;10.9507
29.09.2023;0.9151;0.94451;1.35775;1.554;1.6675;0.81975;149.375;10.64085;10.8642
02.10.2023;0.9183;0.95265;1.36765;1.57159;1.68152;0.82735;149.86;10.8207;11.0284
03.10.2023;0.921;0.95461;1.37085;1.5868;1.69233;0.82805;149.03;10.9565;11.0968
04.10.2023;0.9172;0.95306;1.3745;1.58128;1.69105;0.8244;149.125;11.0336;11.1084
05.10.2023;0.9123;0.94962;1.3706;1.56986;1.67616;0.8202;148.51;10.9819;11.01755
06.10.2023;0.9101;0.9489;1.3663;1.56642;1.66945;0.817;149.335;10.99585;11.02195
09.10.2023;0.9067;0.94827;1.35905;1.55994;1.66058;0.8172;148.505;10.825;10.9926
10.10.2023;0.9045;0.94362;1.3584;1.55485;1.65399;0.8139;148.715;10.8299;10.89365
11.10.2023;0.902;0.94131;1.3594;1.55921;1.66113;0.81215;149.16;10.83965;10.8801
12.10.2023;0.9084;0.94737;1.3691;1.58366;1.68705;0.82135;149.805;10.93745;10.95635
13.10.2023;0.90235;0.95206;1.3659;1.58932;1.69938;0.82345;149.56;10.9735;11.0311
16.10.2023;0.9001;0.94791;1.3611;1.57704;1.68705;0.81845;149.51;10.94555;10.92375
17.10.2023;0.90015;0.94549;1.36495;1.57134;1.69578;0.82105;149.815;10.9488;10.91335
18.10.2023;0.899;0.9489;1.3716;1.57816;1.7078;0.82365;149.93;11.05705;11.0248
19.10.2023;0.8914;0.94621;1.3719;1.58003;1.70999;0.82345;149.8;11.03845;10.97835
20.10.2023;0.89185;0.94442;1.37165;1.58353;1.71556;0.82215;149.855;11.05115;10.98315
23.10.2023;0.891;0.94078;1.3691;1.57803;1.71072;0.8164;149.715;11.10775;11.0278
24.10.2023;0.8933;0.94349;1.3739;1.57344;1.71116;0.82235;149.915;11.16755;11.09775
25.10.2023;0.8968;0.9446;1.3796;1.58516;1.7234;0.82565;150.23;11.16655;11.10565
26.10.2023;0.89875;0.9485;1.38315;1.5819;1.71792;0.82455;150.395;11.22495;11.1761
27.10.2023;0.9022;0.94527;1.38715;1.57866;1.71969;0.8248;149.615;11.15415;11.12585
30.10.2023;0.902;0.94166;1.3826;1.56863;1.71145;0.82175;149.115;11.1446;11.14105
31.10.2023;0.9105;0.94607;1.38745;1.57803;1.71659;0.8228;151.685;11.1717;11.17265
01.11.2023;0.9078;0.94899;1.38565;1.56421;1.71072;0.82295;150.955;11.2294;11.2242
02.11.2023;0.90615;0.94175;1.37395;1.55412;1.6952;0.81945;150.445;11.17625;11.1315
03.11.2023;0.899;0.93166;1.36595;1.53551;1.66722;0.8079;149.395;11.0458;10.90765
06.11.2023;0.8992;0.93071;1.3699;1.54083;1.67673;0.81005;150.075;11.0233;10.88695
07.11.2023;0.9001;0.93589;1.3767;1.5534;1.68492;0.81305;150.365;11.1961;10.93405
08.11.2023;0.8993;0.93401;1.37925;1.56201;1.69147;0.81405;150.985;11.18945;10.8873
09.11.2023;0.9029;0.93323;1.38075;1.57084;1.69664;0.81815;151.35;11.10865;10.842
10.11.2023;0.9029;0.93716;1.3801;1.57109;1.69635;0.81805;151.515;11.1527;10.9231
13.11.2023;0.9018;0.93541;1.3801;1.56715;1.70184;0.8144;151.725;11.1075;10.8508
14.11.2023;0.8891;0.92272;1.3693;1.53681;1.66417;0.80005;150.385;10.92915;10.6399
15.11.2023;0.8881;0.92034;1.368;1.53704;1.65989;0.80535;151.365;10.78365;10.52045
16.11.2023;0.88865;0.91933;1.3757;1.54536;1.6742;0.80595;150.725;10.88025;10.56585
17.11.2023;0.8857;0.91848;1.372;1.53633;1.66945;0.80235;149.635;10.84915;10.5426
20.11.2023;0.885;0.91412;1.3726;1.5252;1.65659;0.79965;148.375;10.7066;10.4616
21.11.2023;0.8836;0.91454;1.3701;1.52555;1.65317;0.79745;148.4;10.6525;10.4184
22.11.2023;0.88385;0.92026;1.3689;1.52858;1.6603;0.8004;149.54;10.80245;10.52865
23.11.2023;0.88425;0.91659;1.36955;1.52486;1.65344;0.79775;149.565;10.764;10.49085
24.11.2023;0.8826;0.91408;1.3637;1.51918;1.6465;0.79335;149.445;10.6851;10.4456
27.11.2023;0.8804;0.91466;1.3617;1.51355;1.63988;0.79195;148.685;10.6842;10.4605
28.11.2023;0.8782;0.91066;1.35745;1.50399;1.62959;0.7877;147.485;10.6493;10.37745
29.11.2023;0.87395;0.91116;1.35895;1.51103;1.62417;0.7877;147.245;10.66515;10.35535
30.11.2023;0.8753;0.91651;1.35625;1.51377;1.62483;0.79215;148.205;10.7788;10.47885
01.12.2023;0.8695;0.92289;1.3499;1.49858;1.61057;0.78675;146.825;10.7129;10.44255
04.12.2023;0.8728;0.9246;1.35375;1.51069;1.62206;0.79175;147.215;10.8622;10.4623
05.12.2023;0.87495;0.92545;1.35925;1.52625;1.63145;0.79405;147.155;10.913;10.4766
06.12.2023;0.87465;0.9267;1.3593;1.52672;1.62893;0.79615;147.325;10.948;10.44015
07.12.2023;0.8752;0.92726;1.3596;1.51469;1.62088;0.79405;144.13;10.87835;10.40565
08.12.2023;0.87975;0.92863;1.3589;1.52022;1.63359;0.79695;144.945;10.8813;10.45735
11.12.2023;0.8785;0.93071;1.3576;1.523;1.63319;0.79645;146.165;10.981;10.50865
12.12.2023;0.8753;0.92751;1.359;1.52451;1.63026;0.79605;145.445;10.9818;10.45865
13.12.2023;0.8717;0.9264;1.3519;1.50128;1.6197;0.7925;142.885;10.9264;10.4428
14.12.2023;0.8676;0.90955;1.3407;1.49265;1.61108;0.7833;141.88;10.4611;10.20055
15.12.2023;0.8705;0.91613;1.33815;1.49321;1.61082;0.78875;142.165;10.47275;10.2588
18.12.2023;0.8672;0.91617;1.33985;1.49109;1.60992;0.79075;142.76;10.40585;10.20615
19.12.2023;0.861;0.91021;1.3333;1.47885;1.59464;0.7854;143.835;10.26535;10.15565
20.12.2023;0.86275;0.91129;1.33695;1.48577;1.60077;0.7912;143.575;10.2898;10.14035
21.12.2023;0.8563;0.90992;1.3282;1.47016;1.58881;0.788;142.115;10.2762;10.111
22.12.2023;0.8557;0.90806;1.3274;1.47059;1.58907;0.7873;142.425;10.21065;10.0241
25.12.2023;0.8564;0.90806;1.3251;1.47124;1.58541;0.78795;142.355;10.21065;10.0241
26.12.2023;0.8536;0.90691;1.31955;1.46531;1.58053;0.78565;142.395;10.20045;10.03895
27.12.2023;0.84325;0.9005;1.3209;1.46071;1.57729;0.78135;141.835;10.0729;9.91985
28.12.2023;0.8446;0.90045;1.3231;1.46413;1.57928;0.7854;141.415;10.14095;9.95005
29.12.2023;0.8417;0.90526;1.32475;1.46821;1.58103;0.7855;141.065;10.1557;10.07785
01.01.2024;0.8413;0.90526;1.3238;1.468;1.58078;0.7857;140.88;10.1557;10.07785
02.01.2024;0.85005;0.91378;1.3324;1.47896;1.59898;0.7925;141.985;10.32805;10.1951
03.01.2024;0.8491;0.91697;1.33535;1.48588;1.60026;0.78965;143.295;10.3691;10.3058
04.01.2024;0.8502;0.91278;1.33505;1.49098;1.60385;0.7886;144.63;10.3058;10.21015
05.01.2024;0.85;0.91087;1.3364;1.48942;1.60231;0.7863;144.665;10.24;10.19905
08.01.2024;0.848;0.91145;1.3347;1.48798;1.6;0.78445;144.23;10.35865;10.22695
09.01.2024;0.8524;0.91592;1.3391;1.49633;1.60282;0.78685;144.48;10.3769;10.27225
10.01.2024;0.8509;0.91178;1.338;1.49254;1.60578;0.7848;145.745;10.3419;10.222
11.01.2024;0.852;0.91353;1.3393;1.49522;1.60436;0.78375;145.285;10.33915;10.2937
12.01.2024;0.8524;0.91195;1.34105;1.49566;1.60154;0.78415;144.915;10.264;10.25805
15.01.2024;0.85565;0.9132;1.34275;1.50128;1.6129;0.78575;145.755;10.3541;10.31095
16.01.2024;0.86155;0.91941;1.34955;1.51872;1.62893;0.79135;147.205;10.462;10.42065
17.01.2024;0.8644;0.9217;1.35055;1.52614;1.63452;0.78885;148.16;10.54655;10.50005
18.01.2024;0.8681;0.92153;1.34865;1.52161;1.63519;0.78705;148.165;10.5391;10.4935
19.01.2024;0.8687;0.91886;1.343;1.51561;1.63639;0.7873;148.155;10.51225;10.4847
22.01.2024;0.8691;0.91865;1.3479;1.52195;1.64555;0.7868;148.1;10.5057;10.44965
23.01.2024;0.8703;0.92315;1.3461;1.51987;1.63881;0.7887;148.375;10.53315;10.5022
24.01.2024;0.86275;0.9173;1.35235;1.52045;1.63653;0.7858;147.505;10.4504;10.4123
25.01.2024;0.8669;0.92332;1.3475;1.51906;1.63626;0.78685;147.655;10.4649;10.44735
26.01.2024;0.86455;0.9206;1.3452;1.52091;1.64177;0.78725;148.175;10.4028;10.429
29.01.2024;0.8614;0.92605;1.34145;1.51263;1.63039;0.78685;147.515;10.46165;10.48295
30.01.2024;0.8618;0.92281;1.3398;1.51469;1.62959;0.78745;147.605;10.4743;10.4436
31.01.2024;0.8613;0.9206;1.34345;1.523;1.63506;0.7882;146.895;10.4566;10.33235
01.02.2024;0.8576;0.92345;1.3386;1.52161;1.62774;0.7847;146.435;10.46565;10.43635
02.02.2024;0.8666;0.92575;1.3462;1.53527;1.6488;0.79165;148.385;10.6126;10.48555
05.02.2024;0.8707;0.93236;1.35405;1.5425;1.65153;0.79785;148.68;10.6974;10.6284
06.02.2024;0.86975;0.93075;1.34925;1.53292;1.64015;0.7938;147.945;10.64595;10.55985
07.02.2024;0.8745;0.92958;1.34635;1.53362;1.63586;0.79195;148.185;10.58145;10.47265
08.02.2024;0.87365;0.9292;1.34585;1.54048;1.64015;0.7925;149.32;10.62815;10.499
09.02.2024;0.87475;0.92708;1.34595;1.5328;1.62654;0.7919;149.315;10.56045;10.4594
12.02.2024;0.8757;0.92872;1.3451;1.53116;1.63092;0.79175;149.345;10.50805;10.42485
13.02.2024;0.88705;0.93305;1.35635;1.54955;1.64989;0.79415;150.805;10.6592;10.57965
14.02.2024;0.88595;0.93275;1.3543;1.5406;1.64298;0.79585;150.565;10.58925;10.5354
15.02.2024;0.87995;0.9292;1.3465;1.53268;1.63747;0.79365;149.92;10.54495;10.45485
16.02.2024;0.88065;0.92838;1.34855;1.53092;1.63265;0.79365;150.225;10.51295;10.45495
19.02.2024;0.8823;0.92872;1.34895;1.52917;1.62628;0.794;150.125;10.4964;10.41745
20.02.2024;0.882;0.92392;1.3523;1.52707;1.62232;0.79225;150.005;10.4712;10.34925
21.02.2024;0.8796;0.92545;1.35055;1.52614;1.61799;0.79125;150.295;10.4877;10.38175
22.02.2024;0.8803;0.92503;1.34815;1.52579;1.61421;0.78985;150.525;10.51295;10.3358
23.02.2024;0.8813;0.92409;1.3506;1.52416;1.61421;0.78915;150.515;10.5337;10.3165
26.02.2024;0.88;0.92153;1.3509;1.52882;1.62009;0.7883;150.705;10.517;10.29165
27.02.2024;0.8785;0.92183;1.35275;1.52812;1.62048;0.7883;150.515;10.52775;10.29865
28.02.2024;0.8788;0.92298;1.3578;1.53905;1.63934;0.7897;150.685;10.5824;10.35075
29.02.2024;0.88455;0.92409;1.35785;1.53893;1.64271;0.7921;149.985;10.59925;10.34745
01.03.2024;0.8836;0.92289;1.3559;1.53292;1.63639;0.7904;150.12;10.51635;10.3156
04.03.2024;0.8849;0.92051;1.35735;1.53563;1.64123;0.7879;150.525;10.55045;10.35235
05.03.2024;0.8834;0.91984;1.35925;1.53752;1.64285;0.7871;150.045;10.5303;10.3569
06.03.2024;0.8821;0.9168;1.35135;1.52346;1.63132;0.7855;149.39;10.4969;10.2883
07.03.2024;0.8777;0.91495;1.3459;1.51092;1.61983;0.78075;148.045;10.4287;10.2402
08.03.2024;0.8777;0.91241;1.348;1.50875;1.61943;0.77765;147.075;10.37545;10.1852
11.03.2024;0.8777;0.91512;1.3483;1.51183;1.62101;0.7804;146.945;10.4681;10.24115
12.03.2024;0.8771;0.91592;1.3491;1.51377;1.62575;0.7817;147.695;10.52805;10.2395
13.03.2024;0.8789;0.91378;1.3471;1.51023;1.6239;0.78145;147.755;10.47835;10.2326
14.03.2024;0.88385;0.91844;1.3533;1.51953;1.63105;0.78415;148.325;10.5586;10.33205
15.03.2024;0.8837;0.91844;1.3542;1.52416;1.6442;0.78485;149.035;10.6032;10.366
